time,speed,hasAeroForce,hasRollingForce,hasGravityForce,hasAcceleration,hasAccelerationForce,hasTotalForce,hasPower,P_EB,P_PB,P_conv,I_EB,I_PB,I_load,I_prime,SOC_EB,SOC_PB,SOC_HESS,power_balance_error,SOC_EB_raw,SOC_PB_raw,P_EB_from_current,P_PB_from_current,error_P_EB_current,error_P_PB_current,SOC_HESS_calculated,SOC_HESS_error
13766,13.72222222222222,95.15,114.01,0.0,0.19,266.0,475.16,7087.23,7087.23,-0.0,746.5216,15.7494,-0.0,17.6037,1.8543,0.213307,0.605372,0.283448,0.0,0.213307,0.605372,7087.23,-0.0,0.0,0.0,0.2834480134389331,-1.3438933132992048e-08
13767,13.91666666666667,97.87,114.13,0.0,0.19,266.0,478.0,7230.62,7230.62,0.0,761.6253,16.068,0.0,17.9598,1.8918,0.213164,0.605372,0.28333,0.0,0.213164,0.605372,7230.6,0.0,0.019999999999527063,0.0,0.2833305963522811,-5.963522810570332e-07
13768,14.11111111111111,100.62,114.25,0.0,-0.61,-854.0,-639.13,-8297.32,-6300.0,-1997.32,-663.6,-14.0,-4.9611,-20.6093,-1.6483,0.213017,0.605372,0.28321,2.2737367544323206e-13,0.213017,0.605372,-6300.0,-1997.33886,0.0,0.01886000000013155,0.2832098948715968,1.0512840320497929e-07
13769,13.5,92.09,113.88,0.0,-0.39,-546.0,-340.03,-4223.17,-4223.17,-0.0,-444.8406,-9.3848,-0.0,-10.4897,-1.1049,0.213145,0.605558,0.283348,0.0,0.213145,0.605558,-4223.16,-0.0,-0.010000000000218279,0.0,0.2833482711581295,-2.71158129505622e-07
13770,13.11111111111111,86.86,113.65,0.0,0.19,266.0,466.51,6648.33,6648.33,0.0,700.2908,14.7741,0.0,16.5135,1.7394,0.21323,0.605558,0.283418,0.0,0.21323,0.605558,6648.345,0.0,-0.015000000000327418,0.0,0.28341806453131435,-6.453131434769332e-08
13771,13.30555555555556,89.46,113.76,0.0,0.81,1134.0,1337.22,19339.63,12600.0,6739.63,1327.2,28.0,16.7403,48.0368,3.2966,0.213096,0.605558,0.283308,9.094947017729282e-13,0.213096,0.605558,12600.0,6739.6447800000005,0.0,-0.014780000000428117,0.2833080373312348,-3.733123477012157e-08
13772,14.11111111111111,100.62,114.25,0.0,0.81,1134.0,1348.87,20689.18,12600.0,8089.18,1327.2,28.0,20.0923,51.3889,3.2966,0.21284,0.604931,0.282986,0.0,0.21284,0.604931,12600.0,8089.159980000001,0.0,0.02001999999902182,0.2829856648777237,3.3512227631815605e-07
13773,14.91666666666667,112.44,114.76,0.0,0.0,0.0,227.2,3683.77,3683.77,-0.0,388.0238,8.1862,-0.0,9.15,0.9638,0.212585,0.604179,0.282642,0.0,0.212585,0.604179,3683.79,-0.0,-0.01999999999998181,0.0,0.28264175083622756,2.491637724477691e-07
13774,14.91666666666667,112.44,114.76,0.0,0.0,0.0,227.2,3683.77,3683.77,-0.0,388.0238,8.1862,-0.0,9.15,0.9638,0.21251,0.604179,0.28258,0.0,0.21251,0.604179,3683.79,-0.0,-0.01999999999998181,0.0,0.2825801684481234,-1.68448123394338e-07
13775,14.91666666666667,112.44,114.76,0.0,0.42,588.0,815.2,13217.47,12600.0,617.47,1327.2,28.0,1.5337,32.8303,3.2966,0.212436,0.604179,0.282519,-6.821210263296962e-13,0.212436,0.604179,12600.0,617.46762,0.0,0.00238000000001648,0.28251940715852725,-4.0715852722694734e-07
13776,15.33333333333333,118.8,115.04,0.0,0.19,266.0,499.84,8330.66,8330.66,-0.0,877.4962,18.5126,-0.0,20.6922,2.1796,0.21218,0.604122,0.282299,0.0,0.21218,0.604122,8330.67,-0.0,-0.010000000000218279,0.0,0.28229900855542406,-8.555424035883163e-09
13777,15.52777777777778,121.84,115.17,0.0,0.0,0.0,237.01,4000.26,4000.26,-0.0,421.3607,8.8895,-0.0,9.9361,1.0466,0.212012,0.604122,0.282161,0.0,0.212012,0.604122,4000.275,-0.0,-0.01499999999987267,0.0,0.2821610640060706,-6.400607061030072e-08
13778,15.52777777777778,121.84,115.17,0.0,-0.19,-266.0,-28.99,-414.14,-414.14,0.0,-43.6227,-0.9203,0.0,-1.0287,-0.1084,0.211931,0.604122,0.282094,0.0,0.211931,0.604122,-414.135,0.0,-0.0049999999999954525,0.0,0.28209455502691805,-5.550269180365497e-07
13779,15.33333333333333,118.8,115.04,0.0,-0.22,-308.0,-74.16,-1046.15,-1046.15,-0.0,-110.1945,-2.3248,-0.0,-2.5985,-0.2737,0.211939,0.604122,0.282101,0.0,0.211939,0.604122,-1046.16,-0.0,0.009999999999990905,0.0,0.2821011238149825,-1.2381498248892342e-07
13780,15.11111111111111,115.39,114.89,0.0,0.42,588.0,818.28,13440.35,12600.0,840.35,1327.2,28.0,2.0873,33.3839,3.2966,0.21196,0.604122,0.282118,3.410605131648481e-13,0.21196,0.604122,12600.0,840.34698,0.0,0.003019999999992251,0.28211836688365166,-3.6688365168124903e-07
13781,15.52777777777778,121.84,115.17,0.0,0.19,266.0,503.01,8489.82,8489.82,0.0,894.261,18.8663,0.0,21.0875,2.2212,0.211705,0.604043,0.281895,0.0,0.211705,0.604043,8489.835,0.0,-0.014999999999417923,0.0,0.2818948535462338,1.464537662254628e-07
13782,15.72222222222222,124.91,115.3,0.0,0.19,266.0,506.21,8650.82,8650.82,-0.0,911.2197,19.224,-0.0,21.4874,2.2633,0.211533,0.604043,0.281754,0.0,0.211533,0.604043,8650.8,-0.0,0.020000000000436557,0.0,0.28175362460284803,3.7539715197487666e-07
13783,15.91666666666667,128.02,115.44,0.0,-0.19,-266.0,-22.54,-330.06,-330.06,0.0,-34.7663,-0.7335,0.0,-0.8198,-0.0864,0.211358,0.604043,0.28161,0.0,0.211358,0.604043,-330.07500000000005,0.0,0.015000000000043201,0.0,0.2816099323639383,6.763606175130832e-08
13784,15.72222222222222,124.91,115.3,0.0,0.81,1134.0,1374.21,23484.39,12600.0,10884.39,1327.2,28.0,27.0352,58.3318,3.2966,0.211364,0.604043,0.281615,0.0,0.211364,0.604043,12600.0,10884.37152,0.0,0.01847999999881722,0.28161485895498656,1.4104501344647247e-07
13785,16.52777777777778,138.03,115.87,0.0,0.61,854.0,1107.9,19903.4,12600.0,7303.4,1327.2,28.0,18.1406,49.4372,3.2966,0.211109,0.603031,0.281224,1.8189894035458565e-12,0.211109,0.603031,12600.0,7303.40556,0.0,-0.005560000000514265,0.28122443052558516,-4.305255851821954e-07
13786,17.13888888888889,148.43,116.33,0.0,0.39,546.0,810.76,15103.84,12600.0,2503.84,1327.2,28.0,6.2192,37.5157,3.2966,0.210854,0.602352,0.280893,0.0,0.210854,0.602352,12600.0,2503.84992,0.0,-0.009919999999965512,0.280893576293001,-5.762930009867162e-07
13787,17.52777777777778,155.24,116.62,0.0,-0.19,-266.0,5.86,111.64,111.64,0.0,11.7594,0.2481,0.0,0.2773,0.0292,0.210598,0.602119,0.280642,0.0,0.210598,0.602119,111.645,0.0,-0.0049999999999954525,0.0,0.2806416910273157,3.089726843263918e-07
13788,17.33333333333333,151.82,116.47,0.0,-0.19,-266.0,2.29,43.14,43.14,0.0,4.5441,0.0959,0.0,0.1072,0.0113,0.210596,0.602119,0.28064,0.0,0.210596,0.602119,43.155,0.0,-0.015000000000000568,0.0,0.2806400488302996,-4.883029958158147e-08
13789,17.13888888888889,148.43,116.33,0.0,0.0,0.0,264.76,4932.27,4932.27,-0.0,519.5324,10.9606,-0.0,12.251,1.2904,0.210595,0.602119,0.280639,0.0,0.210595,0.602119,4932.2699999999995,-0.0,9.094947017729282e-13,0.0,0.2806392277317915,-2.2773179148005696e-07
13790,17.13888888888889,148.43,116.33,0.0,0.14,196.0,460.76,8583.6,8583.6,-0.0,904.1392,19.0747,-0.0,21.3204,2.2458,0.210495,0.602119,0.280557,0.0,0.210495,0.602119,8583.615,-0.0,-0.014999999999417923,0.0,0.28055711788098586,-1.1788098586151818e-07
13791,17.27777777777778,150.85,116.43,0.0,0.0,0.0,267.28,5019.57,5019.57,0.0,528.728,11.1546,0.0,12.4679,1.3133,0.210321,0.602119,0.280415,0.0,0.210321,0.602119,5019.57,0.0,0.0,0.0,0.28041424674058407,7.532594159531669e-07
13792,17.27777777777778,150.85,116.43,0.0,0.42,588.0,855.28,16062.33,12600.0,3462.33,1327.2,28.0,8.5999,39.8965,3.2966,0.21022,0.602119,0.280331,0.0,0.21022,0.602119,12600.0,3462.3197400000004,0.0,0.010259999999561842,0.28033131579127046,-3.1579127046654776e-07
13793,17.69444444444445,158.21,116.75,0.0,0.0,0.0,274.96,5288.33,5288.33,-0.0,557.0374,11.7518,-0.0,13.1354,1.3836,0.209964,0.601797,0.280064,0.0,0.209964,0.601797,5288.3099999999995,-0.0,0.020000000000436557,0.0,0.2800635082928022,4.917071977916798e-07
13794,17.69444444444445,158.21,116.75,0.0,0.14,196.0,470.96,9058.02,9058.02,-0.0,954.1114,20.1289,-0.0,22.4988,2.3699,0.209857,0.601797,0.279976,0.0,0.209857,0.601797,9058.005000000001,-0.0,0.014999999999417923,0.0,0.2799756507524401,3.4924755992760126e-07
13795,17.83333333333333,160.7,116.86,0.0,0.28,392.0,669.56,12978.79,12600.0,378.79,1327.2,28.0,0.9409,32.2374,3.2966,0.209674,0.601797,0.279825,8.526512829121202e-13,0.209674,0.601797,12600.0,378.80634,0.0,-0.016339999999956945,0.2798253897254659,-3.897254658991045e-07
13796,18.11111111111111,165.75,117.08,0.0,0.0,0.0,282.83,5567.79,5567.79,-0.0,586.4739,12.3729,-0.0,13.8296,1.4567,0.209418,0.601762,0.279609,0.0,0.209418,0.601762,5567.804999999999,-0.0,-0.014999999999417923,0.0,0.2796089269551854,7.30448145858098e-08
13797,18.11111111111111,165.75,117.08,0.0,0.14,196.0,478.83,9426.24,9426.24,0.0,992.8973,20.9472,0.0,23.4134,2.4662,0.209306,0.601762,0.279517,0.0,0.209306,0.601762,9426.24,0.0,0.0,0.0,0.27951696392228315,3.607771686953143e-08
13798,18.25,168.3,117.19,0.0,0.14,196.0,481.49,9551.29,9551.29,0.0,1006.0692,21.2251,0.0,23.724,2.4989,0.209115,0.601762,0.27936,0.0,0.209115,0.601762,9551.295,0.0,-0.004999999999199645,0.0,0.2793601341072444,-1.341072444205338e-07
13799,18.38888888888889,170.87,117.3,0.0,0.0,0.0,288.17,5759.92,5759.92,0.0,606.7116,12.7998,0.0,14.3068,1.507,0.208921,0.601762,0.279201,0.0,0.208921,0.601762,5759.91,0.0,0.010000000000218279,0.0,0.27920084099668147,1.590033185117079e-07
13800,18.38888888888889,170.87,117.3,0.0,0.14,196.0,484.17,9677.55,9677.55,-0.0,1019.3686,21.5057,-0.0,24.0376,2.532,0.208804,0.601762,0.279105,0.0,0.208804,0.601762,9677.565,-0.0,-0.015000000001236913,0.0,0.2791047724712389,2.2752876110976317e-07
13801,18.52777777777778,173.46,117.42,0.0,0.0,0.0,290.88,5858.0,5858.0,0.0,617.0427,13.0178,0.0,14.5504,1.5326,0.208608,0.601762,0.278944,0.0,0.208608,0.601762,5858.009999999999,0.0,-0.009999999999308784,0.0,0.27894383716365984,1.6283634018954274e-07
13802,18.52777777777778,173.46,117.42,0.0,0.0,0.0,290.88,5858.0,5858.0,0.0,617.0427,13.0178,0.0,14.5504,1.5326,0.20849,0.601762,0.278847,0.0,0.20849,0.601762,5858.009999999999,0.0,-0.009999999999308784,0.0,0.27884694753970923,5.2460290778100216e-08
13803,18.52777777777778,173.46,117.42,0.0,0.0,0.0,290.88,5858.0,5858.0,0.0,617.0427,13.0178,0.0,14.5504,1.5326,0.208371,0.601762,0.278749,0.0,0.208371,0.601762,5858.009999999999,0.0,-0.009999999999308784,0.0,0.2787492368172505,-2.3681725047630664e-07
13804,18.52777777777778,173.46,117.42,0.0,0.0,0.0,290.88,5858.0,5858.0,0.0,617.0427,13.0178,0.0,14.5504,1.5326,0.208252,0.601762,0.278652,0.0,0.208252,0.601762,5858.009999999999,0.0,-0.009999999999308784,0.0,0.2786515260947918,4.7390520818701987e-07
13805,18.52777777777778,173.46,117.42,0.0,-0.14,-196.0,94.88,1910.78,1910.78,-0.0,201.2688,4.2462,-0.0,4.7461,0.4999,0.208134,0.601762,0.278554,0.0,0.208134,0.601762,1910.79,-0.0,-0.009999999999990905,0.0,0.2785546364708412,-6.364708411976672e-07
13806,18.38888888888889,170.87,117.3,0.0,-0.14,-196.0,92.17,1842.28,1842.28,0.0,194.0535,4.094,0.0,4.576,0.482,0.208095,0.601762,0.278523,0.0,0.208095,0.601762,1842.3000000000002,0.0,-0.020000000000209184,0.0,0.278522613629027,3.863709729934328e-07
13807,18.25,168.3,117.19,0.0,0.14,196.0,481.49,9551.29,9551.29,0.0,1006.0692,21.2251,0.0,23.724,2.4989,0.208058,0.601762,0.278492,0.0,0.208058,0.601762,9551.295,0.0,-0.004999999999199645,0.0,0.2784922329842289,-2.329842289094941e-07
13808,18.38888888888889,170.87,117.3,0.0,-0.14,-196.0,92.17,1842.28,1842.28,0.0,194.0535,4.094,0.0,4.576,0.482,0.207864,0.601762,0.278333,0.0,0.207864,0.601762,1842.3000000000002,0.0,-0.020000000000209184,0.0,0.27833293987366603,6.012633396723643e-08
13809,18.25,168.3,117.19,0.0,0.0,0.0,285.49,5663.25,5663.25,-0.0,596.529,12.585,-0.0,14.0667,1.4817,0.207827,0.601762,0.278302,0.0,0.207827,0.601762,5663.25,-0.0,0.0,0.0,0.27830255922886793,-5.592288679356905e-07
13810,18.25,168.3,117.19,0.0,0.0,0.0,285.49,5663.25,5663.25,-0.0,596.529,12.585,-0.0,14.0667,1.4817,0.207712,0.601762,0.278208,0.0,0.207712,0.601762,5663.25,-0.0,0.0,0.0,0.27820813290044144,-1.3290044142966195e-07
13811,18.25,168.3,117.19,0.0,0.0,0.0,285.49,5663.25,5663.25,-0.0,596.529,12.585,-0.0,14.0667,1.4817,0.207597,0.601762,0.278114,0.0,0.207597,0.601762,5663.25,-0.0,0.0,0.0,0.278113706572015,2.934279849653443e-07
13812,18.25,168.3,117.19,0.0,-0.14,-196.0,89.49,1775.21,1775.21,-0.0,186.9888,3.9449,-0.0,4.4094,0.4645,0.207482,0.601762,0.27802,0.0,0.207482,0.601762,1775.205,-0.0,0.005000000000109139,0.0,0.2780192802435885,7.197564114713728e-07
13813,18.11111111111111,165.75,117.08,0.0,0.14,196.0,478.83,9426.24,9426.24,0.0,992.8973,20.9472,0.0,23.4134,2.4662,0.207446,0.601762,0.27799,0.0,0.207446,0.601762,9426.24,0.0,0.0,0.0,0.2779897206972985,2.7930270152243253e-07
13814,18.25,168.3,117.19,0.0,-0.14,-196.0,89.49,1775.21,1775.21,-0.0,186.9888,3.9449,-0.0,4.4094,0.4645,0.207256,0.601762,0.277833,0.0,0.207256,0.601762,1775.205,-0.0,0.005000000000109139,0.0,0.2778337119807678,-7.119807677868906e-07
13815,18.11111111111111,165.75,117.08,0.0,0.28,392.0,674.83,13284.7,12600.0,684.7,1327.2,28.0,1.7007,32.9973,3.2966,0.20722,0.601762,0.277804,6.821210263296962e-13,0.20722,0.601762,12600.0,684.7018200000001,0.0,-0.001820000000066102,0.27780415243447776,-1.5243447776258634e-07
13816,18.38888888888889,170.87,117.3,0.0,0.28,392.0,680.17,13595.18,12600.0,995.18,1327.2,28.0,2.4719,33.7685,3.2966,0.206964,0.601698,0.277583,3.410605131648481e-13,0.206964,0.601698,12600.0,995.1869400000002,0.0,-0.006940000000213331,0.27758250152093095,4.984790690776286e-07
13817,18.66666666666667,176.07,117.53,0.0,0.83,1162.0,1455.6,29533.91,12600.0,16933.91,1327.2,28.0,42.0614,73.3579,3.2966,0.206709,0.601606,0.277357,0.0,0.206709,0.601606,12600.0,16933.91964,0.0,-0.009640000000217697,0.27735666246411783,3.375358821888774e-07
13818,19.5,192.15,118.23,0.0,0.83,1162.0,1472.38,31208.05,12600.0,18608.05,1327.2,28.0,46.2197,77.5163,3.2966,0.206454,0.600031,0.276865,0.0,0.206454,0.600031,12600.0,18608.05122,0.0,-0.001220000001922017,0.27686551249475205,-5.124947520251943e-07
13819,20.33333333333333,208.92,118.96,0.0,0.72,1008.0,1335.88,29524.88,12600.0,16924.88,1327.2,28.0,42.0389,73.3355,3.2966,0.206198,0.598301,0.276346,0.0,0.206198,0.598301,12600.0,16924.86114,0.0,0.01886000000013155,0.27634581169562694,1.8830437303885006e-07
13820,21.05555555555555,224.02,119.61,0.0,0.83,1162.0,1505.63,34458.57,12600.0,21858.57,1327.2,28.0,54.2935,85.5901,3.2966,0.205943,0.596727,0.275855,0.0,0.205943,0.596727,12600.0,21858.563100000003,0.0,0.0068999999966763426,0.2758548406277531,1.5937224689954732e-07
13821,21.88888888888888,242.11,120.4,0.0,0.56,784.0,1146.51,27278.08,12600.0,14678.08,1327.2,28.0,36.4582,67.7548,3.2966,0.205688,0.594694,0.275282,1.8189894035458565e-12,0.205688,0.594694,12600.0,14678.07132,0.0,0.008680000000822474,0.2752817537750771,2.4622492295067744e-07
13822,22.44444444444444,254.55,120.94,0.0,0.42,588.0,963.49,23505.43,12600.0,10905.43,1327.2,28.0,27.0875,58.3841,3.2966,0.205433,0.593329,0.274828,0.0,0.205433,0.593329,12600.0,10905.4275,0.0,0.002500000000509317,0.2748281731190195,-1.731190195086718e-07
13823,22.86111111111111,264.09,121.36,0.0,0.42,588.0,973.45,24189.29,12600.0,11589.29,1327.2,28.0,28.7861,60.0827,3.2966,0.205177,0.592315,0.274437,0.0,0.205177,0.592315,12600.0,11589.283860000001,0.0,0.006139999999504653,0.27443656578812614,4.342118738454026e-07
13824,23.27777777777777,273.81,121.78,0.0,0.0,0.0,395.59,10009.2,10009.2,0.0,1054.3024,22.2427,0.0,24.8614,2.6187,0.204922,0.591237,0.274034,0.0,0.204922,0.591237,10009.215,0.0,-0.014999999999417923,0.0,0.27403432986025644,-3.2986025644277106e-07
13825,23.27777777777777,273.81,121.78,0.0,0.0,0.0,395.59,10009.2,10009.2,0.0,1054.3024,22.2427,0.0,24.8614,2.6187,0.204719,0.591237,0.273868,0.0,0.204719,0.591237,10009.215,0.0,-0.014999999999417923,0.0,0.273867646863121,3.531368790166134e-07
13826,23.27777777777777,273.81,121.78,0.0,0.0,0.0,395.59,10009.2,10009.2,0.0,1054.3024,22.2427,0.0,24.8614,2.6187,0.204516,0.591237,0.273701,0.0,0.204516,0.591237,10009.215,0.0,-0.014999999999417923,0.0,0.2737009638659856,3.613401444724218e-08
13827,23.27777777777777,273.81,121.78,0.0,0.0,0.0,395.59,10009.2,10009.2,0.0,1054.3024,22.2427,0.0,24.8614,2.6187,0.204314,0.591237,0.273535,0.0,0.204314,0.591237,10009.215,0.0,-0.014999999999417923,0.0,0.27353510196735825,-1.019673582791647e-07
13828,23.27777777777777,273.81,121.78,0.0,-0.14,-196.0,199.59,5050.01,5050.01,-0.0,531.9344,11.2222,-0.0,12.5435,1.3212,0.204111,0.591237,0.273368,0.0,0.204111,0.591237,5049.990000000001,-0.0,0.019999999999527063,0.0,0.2733684189702228,-4.1897022279302476e-07
13829,23.13888888888888,270.55,121.64,0.0,0.14,196.0,588.19,14793.54,12600.0,2193.54,1327.2,28.0,5.4484,36.745,3.2966,0.204008,0.591237,0.273284,9.094947017729282e-13,0.204008,0.591237,12600.0,2193.5258400000002,0.0,0.01415999999971973,0.27328384582389303,1.5417610699230977e-07
13830,23.27777777777777,273.81,121.78,0.0,-0.14,-196.0,199.59,5050.01,5050.01,-0.0,531.9344,11.2222,-0.0,12.5435,1.3212,0.203753,0.591033,0.273038,0.0,0.203753,0.591033,5049.990000000001,-0.0,0.019999999999527063,0.0,0.2730379697999822,3.0200017819836944e-08
13831,23.13888888888888,270.55,121.64,0.0,-0.14,-196.0,196.19,4934.37,4934.37,-0.0,519.7536,10.9653,-0.0,12.2563,1.291,0.203651,0.591033,0.272954,0.0,0.203651,0.591033,4934.384999999999,-0.0,-0.014999999999417923,0.0,0.27295421775216044,-2.1775216046959756e-07
13832,23.0,267.31,121.5,0.0,-0.28,-392.0,-3.19,-67.5,-67.5,-0.0,-7.11,-0.15,-0.0,-0.1677,-0.0177,0.203551,0.591033,0.272872,0.0,0.203551,0.591033,-67.5,-0.0,0.0,0.0,0.2728721079013548,-1.0790135479554763e-07
13833,22.72222222222222,260.89,121.22,0.0,-0.42,-588.0,-205.89,-4304.02,-4304.02,0.0,-453.3568,-9.5645,0.0,-10.6906,-1.1261,0.203552,0.591033,0.272873,0.0,0.203552,0.591033,-4304.025000000001,0.0,0.005000000000109139,0.0,0.2728729289998629,7.100013710292785e-08
13834,22.30555555555555,251.41,120.81,0.0,-0.14,-196.0,176.22,4272.48,4272.48,-0.0,450.0346,9.4944,-0.0,10.6122,1.1178,0.203639,0.591033,0.272945,0.0,0.203639,0.591033,4272.4800000000005,-0.0,-9.094947017729282e-13,0.0,0.27294436457006377,6.35429936224341e-07
13835,22.16666666666666,248.29,120.67,0.0,-0.28,-392.0,-23.04,-469.86,-469.86,-0.0,-49.4919,-1.0441,-0.0,-1.1671,-0.1229,0.203553,0.591033,0.272874,0.0,0.203553,0.591033,-469.845,-0.0,-0.014999999999986358,0.0,0.27287375009837095,2.499016290569145e-07
13836,21.88888888888888,242.11,120.4,0.0,-0.56,-784.0,-421.49,-8487.87,-6300.0,-2187.87,-663.6,-14.0,-5.4344,-21.0826,-1.6483,0.203562,0.591033,0.272882,-9.094947017729282e-13,0.203562,0.591033,-6300.0,-2187.8894400000004,0.0,0.01944000000048618,0.2728811399849434,8.600150566140385e-07
13837,21.33333333333333,229.97,119.87,0.0,-0.42,-588.0,-238.16,-4674.29,-4674.29,0.0,-492.3585,-10.3873,0.0,-11.6103,-1.2229,0.20369,0.591237,0.273023,0.0,0.20369,0.591237,-4674.285,0.0,-0.005000000000109139,0.0,0.2730227364983312,2.635016688179448e-07
13838,20.91666666666666,221.08,119.49,0.0,-0.44,-616.0,-275.43,-5300.19,-5300.19,-0.0,-558.2867,-11.7782,-0.0,-13.1649,-1.3867,0.203785,0.591237,0.2731,0.0,0.203785,0.591237,-5300.19,-0.0,0.0,0.0,0.2731007408565965,-7.40856596515016e-07
13839,20.47222222222222,211.78,119.08,0.0,-0.69,-966.0,-635.14,-11962.51,-6300.0,-5662.51,-663.6,-14.0,-14.0649,-29.7131,-1.6483,0.203892,0.591237,0.273189,0.0,0.203892,0.591237,-6300.0,-5662.528740000001,0.0,0.01874000000043452,0.2731885983969585,4.016030414888405e-07
13840,19.77777777777778,197.66,118.47,0.0,-0.69,-966.0,-649.87,-11824.74,-6300.0,-5524.74,-663.6,-14.0,-13.7227,-29.3709,-1.6483,0.20402,0.591763,0.273388,0.0,0.20402,0.591763,-6300.0,-5524.75902,0.0,0.019020000000637083,0.2733878011907521,1.9880924789772436e-07
13841,19.08333333333333,184.02,117.87,0.0,-0.42,-588.0,-286.11,-5023.14,-5023.14,-0.0,-529.1041,-11.1625,-0.0,-12.4768,-1.3142,0.204147,0.592277,0.273584,0.0,0.204147,0.592277,-5023.125,-0.0,-0.015000000000327418,0.0,0.27358403606813436,-3.6068134368072435e-08
13842,18.66666666666667,176.07,117.53,0.0,-0.28,-392.0,-98.4,-1689.86,-1689.86,-0.0,-177.9986,-3.7552,-0.0,-4.1974,-0.4421,0.204249,0.592277,0.273668,0.0,0.204249,0.592277,-1689.84,-0.0,-0.01999999999998181,0.0,0.2736677881159561,2.1188404392136206e-07
13843,18.38888888888889,170.87,117.3,0.0,0.28,392.0,680.17,13595.18,12600.0,995.18,1327.2,28.0,2.4719,33.7685,3.2966,0.204283,0.592277,0.273696,3.410605131648481e-13,0.204283,0.592277,12600.0,995.1869400000002,0.0,-0.006940000000213331,0.27369570546523003,2.945347699623291e-07
13844,18.66666666666667,176.07,117.53,0.0,0.42,588.0,881.6,17887.53,12600.0,5287.53,1327.2,28.0,13.1335,44.43,3.2966,0.204028,0.592185,0.27347,-9.094947017729282e-13,0.204028,0.592185,12600.0,5287.5471,0.0,-0.01710000000002765,0.27346986640841686,1.3359158312908903e-07
13845,19.08333333333333,184.02,117.87,0.0,0.14,196.0,497.89,10327.61,10327.61,-0.0,1087.8416,22.9502,-0.0,25.6523,2.702,0.203773,0.591693,0.273172,0.0,0.203773,0.591693,10327.59,-0.0,0.020000000000436557,0.0,0.2731724667548262,-4.667548261783061e-07
13846,19.22222222222222,186.71,117.99,0.0,0.28,392.0,696.7,14556.65,12600.0,1956.65,1327.2,28.0,4.86,36.1566,3.2966,0.203564,0.591693,0.273,-4.547473508864641e-13,0.203564,0.591693,12600.0,1956.6360000000002,0.0,0.013999999999896318,0.27300085716664246,-8.571666424428415e-07
13847,19.5,192.15,118.23,0.0,0.14,196.0,506.38,10733.05,10733.05,0.0,1130.5479,23.8512,0.0,26.6593,2.8081,0.203308,0.591511,0.272758,0.0,0.203308,0.591511,10733.039999999999,0.0,0.010000000000218279,0.0,0.27275809587704625,-9.587704624669513e-08
13848,19.63888888888889,194.89,118.35,0.0,0.28,392.0,705.24,15054.49,12600.0,2454.49,1327.2,28.0,6.0966,37.3932,3.2966,0.203091,0.591511,0.27258,0.0,0.203091,0.591511,12600.0,2454.49116,0.0,-0.001160000000254513,0.2725799175007981,8.249920191438775e-08
13849,19.91666666666667,200.44,118.59,0.0,0.14,196.0,515.03,11149.65,11149.65,0.0,1174.4298,24.777,0.0,27.6941,2.9171,0.202836,0.591283,0.272329,0.0,0.202836,0.591283,11149.65,0.0,0.0,0.0,0.2723297478410805,-7.478410805061841e-07
13850,20.05555555555556,203.25,118.71,0.0,-0.14,-196.0,125.96,2745.87,2745.87,0.0,289.2316,6.1019,0.0,6.8203,0.7184,0.20261,0.591283,0.272144,0.0,0.20261,0.591283,2745.855,0.0,0.01499999999987267,0.0,0.27214417957825987,-1.7957825987346965e-07
13851,19.91666666666667,200.44,118.59,0.0,0.14,196.0,515.03,11149.65,11149.65,0.0,1174.4298,24.777,0.0,27.6941,2.9171,0.202554,0.591283,0.272098,0.0,0.202554,0.591283,11149.65,0.0,0.0,0.0,0.27209819806180874,-1.9806180873160883e-07
13852,20.05555555555556,203.25,118.71,0.0,0.0,0.0,321.96,7018.58,7018.58,0.0,739.2904,15.5968,0.0,17.4331,1.8363,0.202328,0.591283,0.271913,0.0,0.202328,0.591283,7018.56,0.0,0.019999999999527063,0.0,0.271912629798988,3.7020101201212796e-07
13853,20.05555555555556,203.25,118.71,0.0,-0.14,-196.0,125.96,2745.87,2745.87,0.0,289.2316,6.1019,0.0,6.8203,0.7184,0.202186,0.591283,0.271796,0.0,0.202186,0.591283,2745.855,0.0,0.01499999999987267,0.0,0.271796033810844,-3.38108440134377e-08
13854,19.91666666666667,200.44,118.59,0.0,0.14,196.0,515.03,11149.65,11149.65,0.0,1174.4298,24.777,0.0,27.6941,2.9171,0.20213,0.591283,0.27175,0.0,0.20213,0.591283,11149.65,0.0,0.0,0.0,0.2717500522943928,-5.229439281606574e-08
13855,20.05555555555556,203.25,118.71,0.0,0.0,0.0,321.96,7018.58,7018.58,0.0,739.2904,15.5968,0.0,17.4331,1.8363,0.201904,0.591283,0.271565,0.0,0.201904,0.591283,7018.56,0.0,0.019999999999527063,0.0,0.2715644840315721,5.159684279276711e-07
13856,20.05555555555556,203.25,118.71,0.0,0.14,196.0,517.96,11291.28,11291.28,0.0,1189.3482,25.0917,0.0,28.0459,2.9542,0.201762,0.591283,0.271448,0.0,0.201762,0.591283,11291.265,0.0,0.015000000001236913,0.0,0.2714478880434282,1.1195657184659424e-07
13857,20.19444444444445,206.07,118.83,0.0,0.0,0.0,324.9,7131.72,7131.72,-0.0,751.2078,15.8483,-0.0,17.7142,1.8659,0.201533,0.591283,0.27126,0.0,0.201533,0.591283,7131.735,-0.0,-0.014999999999417923,0.0,0.2712598564850833,1.4351491672837113e-07
