time,speed,hasAeroForce,hasRollingForce,hasGravityForce,hasAcceleration,hasAccelerationForce,hasTotalForce,hasPower,P_EB,P_PB,P_conv,I_EB,I_PB,I_load,I_prime,SOC_EB,SOC_PB,SOC_HESS,power_balance_error,SOC_EB_raw,SOC_PB_raw,P_EB_from_current,P_PB_from_current,error_P_EB_current,error_P_PB_current,SOC_HESS_calculated,SOC_HESS_error,alpha_ems_eb_priority,alpha_ems_eb_priority_valid
522,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983104,1.0,0.986127,0.0,0.983104,1.0,0.0,0.0,0.0,0.0,0.986126719607882,2.803921179683755e-07,,0
523,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983104,1.0,0.986127,0.0,0.983104,1.0,0.0,0.0,0.0,0.0,0.986126719607882,2.803921179683755e-07,,0
524,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983104,1.0,0.986127,0.0,0.983104,1.0,0.0,0.0,0.0,0.0,0.986126719607882,2.803921179683755e-07,,0
525,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983104,1.0,0.986127,0.0,0.983104,1.0,0.0,0.0,0.0,0.0,0.986126719607882,2.803921179683755e-07,,0
526,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983104,1.0,0.986127,0.0,0.983104,1.0,0.0,0.0,0.0,0.0,0.986126719607882,2.803921179683755e-07,,0
527,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983104,1.0,0.986127,0.0,0.983104,1.0,0.0,0.0,0.0,0.0,0.986126719607882,2.803921179683755e-07,,0
528,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983104,1.0,0.986127,0.0,0.983104,1.0,0.0,0.0,0.0,0.0,0.986126719607882,2.803921179683755e-07,,0
529,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983104,1.0,0.986127,0.0,0.983104,1.0,0.0,0.0,0.0,0.0,0.986126719607882,2.803921179683755e-07,,0
530,0.0,0.0,109.87,0.0,0.56,784.0,893.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983104,1.0,0.986127,0.0,0.983104,1.0,0.0,0.0,0.0,0.0,0.986126719607882,2.803921179683755e-07,,0
531,0.5555555555555556,0.16,109.88,0.0,1.81,2534.0,2644.04,1596.64,1596.64,0.0,168.1794,3.5481,0.0,3.9658,0.4177,0.983104,1.0,0.986127,0.0,0.983104,1.0,1596.645,0.0,-0.0049999999998817,0.0,0.986126719607882,2.803921179683755e-07,0.0,1
532,2.361111111111111,2.82,109.99,0.0,1.36,1904.0,2016.81,5175.99,5175.99,-0.0,545.2043,11.5022,-0.0,12.8564,1.3542,0.983072,1.0,0.986101,0.0,0.983072,1.0,5175.99,-0.0,0.0,0.0,0.986100444455624,5.555443760574263e-07,-0.0,1
533,3.722222222222222,7.0,110.18,0.0,0.42,588.0,705.18,2853.09,2853.09,0.0,300.5255,6.3402,0.0,7.0867,0.7465,0.982967,1.0,0.986014,0.0,0.982967,1.0,2853.09,0.0,0.0,0.0,0.9860142291122782,-2.291122782605015e-07,0.0,1
534,4.138888888888889,8.66,110.25,0.0,1.53,2142.0,2260.91,10171.37,10171.37,0.0,1071.3843,22.603,0.0,25.2642,2.6612,0.982909,1.0,0.985967,0.0,0.982909,1.0,10171.35,0.0,0.0200000000004365,0.0,0.9859666053988112,3.946011889466306e-07,0.0,1
535,5.666666666666666,16.23,110.58,0.0,1.92,2688.0,2814.81,17337.6,12600.0,4737.6,1327.2,28.0,11.7675,43.0641,3.2966,0.982703,1.0,0.985798,-1.8189894035458565e-12,0.982703,1.0,12600.0,4737.5955,0.0,0.0045000000000072,0.9857974591061514,5.408938485995662e-07,0.2732558139534884,1
536,7.583333333333333,29.06,111.14,0.0,1.81,2534.0,2674.2,22042.77,12600.0,9442.77,1327.2,28.0,23.4545,54.751,3.2966,0.982448,0.999559,0.985509,0.0,0.982448,0.999559,12600.0,9442.7817,0.0,-0.0116999999991094,0.9855091834286496,-1.834286497137683e-07,0.42838400074037886,1
537,9.388888888888888,44.54,111.81,0.0,1.67,2338.0,2494.35,25455.62,12600.0,12855.62,1327.2,28.0,31.9315,63.2281,3.2966,0.982193,0.998681,0.985143,-1.8189894035458565e-12,0.982193,0.998681,12600.0,12855.6219,0.0,-0.0018999999992956,0.985142727799169,2.722008309863355e-07,0.5050208951893531,1
538,11.05555555555556,61.76,112.56,0.0,1.36,1904.0,2078.32,24974.98,12600.0,12374.98,1327.2,28.0,30.7377,62.0342,3.2966,0.981938,0.997486,0.984719,0.0,0.981938,0.997486,12600.0,12374.99802,0.0,-0.0180200000013428,0.9847195603967416,-5.603967415668265e-07,0.49549509148756077,1
539,12.41666666666667,77.91,113.26,0.0,0.14,196.0,387.17,5225.39,5225.39,0.0,550.4077,11.612,0.0,12.9791,1.3671,0.981682,0.996335,0.984304,0.0,0.981682,0.996335,5225.4,0.0,-0.0099999999993087,0.0,0.984303443561452,5.564385479051026e-07,0.0,1
540,12.55555555555556,79.66,113.34,0.0,0.28,392.0,585.0,7983.7,7983.7,0.0,840.9497,17.7416,0.0,19.8304,2.0888,0.981576,0.996335,0.984217,0.0,0.981576,0.996335,7983.719999999999,0.0,-0.019999999999527,0.0,0.984216407119598,5.928804018839884e-07,0.0,1
541,12.83333333333333,83.22,113.49,0.0,-1.08,-1512.0,-1315.29,-15529.19,-6300.0,-9229.19,-663.6,-14.0,-22.924,-38.5723,-1.6483,0.981415,0.996335,0.984084,0.0,0.981415,0.996335,-6300.0,-9229.2024,0.0,0.0123999999996158,0.984084210259801,-2.102598010145229e-07,0.5943123884761536,1
542,11.75,69.76,112.91,0.0,-0.97,-1358.0,-1175.33,-12705.32,-6300.0,-6405.32,-663.6,-14.0,-15.9099,-31.5582,-1.6483,0.981542,0.997193,0.984342,0.0,0.981542,0.997193,-6300.0,-6405.32574,0.0,0.0057400000005145,0.984341987250412,1.2749588051974571e-08,0.5041447204792953,1
543,10.77777777777778,58.7,112.42,0.0,0.14,196.0,367.12,4300.8,4300.8,-0.0,453.0176,9.5573,-0.0,10.6826,1.1252,0.98167,0.997789,0.984554,0.0,0.98167,0.997789,4300.785,-0.0,0.0150000000003274,0.0,0.9845537131486416,2.868513583331733e-07,-0.0,1
544,10.91666666666667,60.22,112.49,0.0,1.11,1554.0,1726.71,20489.04,12600.0,7889.04,1327.2,28.0,19.5952,50.8918,3.2966,0.981583,0.997789,0.984482,9.094947017729282e-13,0.981583,0.997789,12600.0,7889.02752,0.0,0.0124800000003233,0.9844822775784406,-2.775784406772175e-07,0.3850370734792845,1
545,12.02777777777778,73.1,113.05,0.0,0.81,1134.0,1320.15,17259.21,12600.0,4659.21,1327.2,28.0,11.5728,42.8694,3.2966,0.981327,0.997055,0.984141,-9.094947017729282e-13,0.981327,0.997055,12600.0,4659.209280000001,0.0,0.0007199999990916,0.9841407626652916,2.3733470833064987e-07,0.2699549979402302,1
546,12.83333333333333,83.22,113.49,0.0,0.0,0.0,196.71,2743.96,2743.96,-0.0,289.0305,6.0977,-0.0,6.8156,0.7179,0.981072,0.996622,0.983854,0.0,0.981072,0.996622,2743.965,-0.0,-0.0049999999996543,0.0,0.9838539181997256,8.180027444293358e-08,-0.0,1
547,12.83333333333333,83.22,113.49,0.0,-0.81,-1134.0,-937.29,-11066.27,-6300.0,-4766.27,-663.6,-14.0,-11.8387,-27.487,-1.6483,0.981017,0.996622,0.983808,0.0,0.981017,0.996622,-6300.0,-4766.26062,0.0,-0.0093800000004193,0.9838087577817828,-7.577817826565081e-07,0.4307024860228424,1
548,12.02777777777778,73.1,113.05,0.0,-1.39,-1946.0,-1759.85,-19473.71,-6300.0,-13173.71,-663.6,-14.0,-32.7216,-48.3699,-1.6483,0.981144,0.997065,0.983993,0.0,0.981144,0.997065,-6300.0,-13173.716160000002,0.0,0.0061600000026373,0.9839922906532368,7.093467632168782e-07,0.6764869149227343,1
549,10.63888888888889,57.19,112.36,0.0,-2.5,-3500.0,-3330.45,-32597.71,-6300.0,-26297.71,-663.6,-14.0,-65.3197,-80.968,-1.6483,0.981272,0.99829,0.984316,0.0,0.981272,0.99829,-6300.0,-26297.71122,0.0,0.001220000001922,0.984316545589899,-5.45589899036969e-07,0.8067348902729671,1
550,8.13888888888889,33.47,111.33,0.0,-0.94,-1316.0,-1171.2,-8769.69,-6300.0,-2469.69,-663.6,-14.0,-6.1344,-21.7826,-1.6483,0.9814,1.0,0.984727,-4.547473508864641e-13,0.9814,1.0,-6300.0,-2469.70944,0.0,0.0194400000000314,0.984727567750154,-5.677501541123675e-07,0.2816165679744666,1
551,7.194444444444444,26.15,111.01,0.0,0.14,196.0,333.16,2605.33,2605.33,-0.0,274.4281,5.7896,-0.0,6.4713,0.6816,0.981527,1.0,0.984832,0.0,0.981527,1.0,2605.32,-0.0,0.0099999999997635,0.0,0.9848318472606774,1.5273932263415446e-07,-0.0,1
552,7.333333333333333,27.17,111.05,0.0,1.36,1904.0,2042.22,16278.57,12600.0,3678.57,1327.2,28.0,9.137,40.4336,3.2966,0.981474,1.0,0.984789,-4.547473508864641e-13,0.981474,1.0,12600.0,3678.5562,0.0,0.0137999999997191,0.9847883290397504,6.709602496934863e-07,0.22597623747049037,1
553,8.694444444444445,38.2,111.53,0.0,1.53,2142.0,2291.73,21657.96,12600.0,9057.96,1327.2,28.0,22.4987,53.7952,3.2966,0.981219,0.999658,0.984518,0.0,0.981219,0.999658,12600.0,9057.97662,0.0,-0.01662000000033,0.9845177646099512,2.353900488971661e-07,0.41822775552268077,1
554,10.22222222222222,52.8,112.17,0.0,1.25,1750.0,1914.97,21277.45,12600.0,8677.45,1327.2,28.0,21.5535,52.8501,3.2966,0.980964,0.998816,0.984157,0.0,0.980964,0.998816,12600.0,8677.4391,0.0,0.0109000000011292,0.9841577494341802,-7.494341802694038e-07,0.40782377587539864,1
555,11.47222222222222,66.51,112.76,0.0,0.42,588.0,767.27,9567.71,9567.71,-0.0,1007.7988,21.2616,-0.0,23.7648,2.5032,0.980708,0.998009,0.983804,0.0,0.980708,0.998009,9567.72,-0.0,-0.0100000000020372,0.0,0.9838031747121192,8.252878808123754e-07,-0.0,1
556,11.88888888888889,71.42,112.98,0.0,-0.28,-392.0,-207.6,-2270.68,-2270.68,0.0,-239.1783,-5.046,0.0,-5.64,-0.5941,0.980515,0.998009,0.983644,0.0,0.980515,0.998009,-2270.7000000000003,0.0,0.0200000000004365,0.0,0.9836447027000644,-7.027000643589076e-07,-0.0,1
557,11.61111111111111,68.13,112.83,0.0,-0.83,-1162.0,-981.04,-10479.68,-6300.0,-4179.68,-663.6,-14.0,-10.3817,-26.03,-1.6483,0.980561,0.998009,0.983682,0.0,0.980561,0.998009,-6300.0,-4179.672420000001,0.0,-0.0075799999995069,0.9836824732314348,-4.732314349276124e-07,0.39883660569788393,1
558,10.77777777777778,58.7,112.42,0.0,-1.53,-2142.0,-1970.88,-19542.37,-6300.0,-13242.37,-663.6,-14.0,-32.8921,-48.5404,-1.6483,0.980688,0.998397,0.983856,1.8189894035458565e-12,0.980688,0.998397,-6300.0,-13242.35946,0.0,-0.0105400000011286,0.9838561665208324,-1.6652083234536266e-07,0.6776235431014765,1
559,9.249999999999998,43.24,111.75,0.0,-2.19,-3066.0,-2911.01,-24772.69,-6300.0,-18472.69,-663.6,-14.0,-45.8835,-61.5318,-1.6483,0.980816,0.999629,0.984182,0.0,0.980816,0.999629,-6300.0,-18472.6971,0.0,0.0071000000025378,0.9841816737679382,3.262320618091508e-07,0.7456876907594613,1
560,7.055555555555555,25.15,110.97,0.0,-1.94,-2716.0,-2579.88,-16746.29,-6300.0,-10446.29,-663.6,-14.0,-25.9471,-41.5954,-1.6483,0.980944,1.0,0.984353,0.0,0.980944,1.0,-6300.0,-10446.30246,0.0,0.012459999999919,0.9843531468304804,-1.4683048044084046e-07,0.6237972709179168,1
561,5.111111111111111,13.2,110.45,0.0,-1.11,-1554.0,-1430.35,-6725.83,-6300.0,-425.83,-663.6,-14.0,-1.0577,-16.706,-1.6483,0.981071,1.0,0.984458,5.684341886080803e-14,0.981071,1.0,-6300.0,-425.8300200000001,0.0,2.000000006319169e-05,0.9844574263410036,5.736589964167038e-07,0.06331263204689978,1
562,4.0,8.09,110.22,0.0,-2.19,-3066.0,-2947.69,-10847.5,-6300.0,-4547.5,-663.6,-14.0,-11.2953,-26.9436,-1.6483,0.981199,1.0,0.984562,0.0,0.981199,1.0,-6300.0,-4547.48778,0.0,-0.0122199999996155,0.9845625269500348,-5.269500347182543e-07,0.41922101866789585,1
563,1.805555555555556,1.65,109.94,0.0,-1.67,-2338.0,-2226.41,-3698.32,-3698.32,-0.0,-389.5564,-8.2185,-0.0,-9.1861,-0.9676,0.981327,1.0,0.984667,0.0,0.981327,1.0,-3698.325,-0.0,0.0050000000001091,0.0,0.984667627559066,-6.275590660465014e-07,0.0,1
564,0.1388888888888889,0.01,109.87,0.0,-0.14,-196.0,-86.12,-11.0,-11.0,0.0,-1.1587,-0.0244,0.0,-0.0273,-0.0029,0.981401,1.0,0.984729,0.0,0.981401,1.0,-10.98,0.0,-0.0199999999999995,0.0,0.9847283888486622,6.111513377593525e-07,,0
565,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981402,1.0,0.984729,0.0,0.981402,1.0,0.0,0.0,0.0,0.0,0.9847292099471702,-2.0994717020439427e-07,,0
566,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981402,1.0,0.984729,0.0,0.981402,1.0,0.0,0.0,0.0,0.0,0.9847292099471702,-2.0994717020439427e-07,,0
567,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981402,1.0,0.984729,0.0,0.981402,1.0,0.0,0.0,0.0,0.0,0.9847292099471702,-2.0994717020439427e-07,,0
568,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981402,1.0,0.984729,0.0,0.981402,1.0,0.0,0.0,0.0,0.0,0.9847292099471702,-2.0994717020439427e-07,,0
569,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981402,1.0,0.984729,0.0,0.981402,1.0,0.0,0.0,0.0,0.0,0.9847292099471702,-2.0994717020439427e-07,,0
570,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981402,1.0,0.984729,0.0,0.981402,1.0,0.0,0.0,0.0,0.0,0.9847292099471702,-2.0994717020439427e-07,,0
571,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981402,1.0,0.984729,0.0,0.981402,1.0,0.0,0.0,0.0,0.0,0.9847292099471702,-2.0994717020439427e-07,,0
572,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981402,1.0,0.984729,0.0,0.981402,1.0,0.0,0.0,0.0,0.0,0.9847292099471702,-2.0994717020439427e-07,,0
573,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981402,1.0,0.984729,0.0,0.981402,1.0,0.0,0.0,0.0,0.0,0.9847292099471702,-2.0994717020439427e-07,,0
574,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981402,1.0,0.984729,0.0,0.981402,1.0,0.0,0.0,0.0,0.0,0.9847292099471702,-2.0994717020439427e-07,,0
575,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981402,1.0,0.984729,0.0,0.981402,1.0,0.0,0.0,0.0,0.0,0.9847292099471702,-2.0994717020439427e-07,,0
576,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981402,1.0,0.984729,0.0,0.981402,1.0,0.0,0.0,0.0,0.0,0.9847292099471702,-2.0994717020439427e-07,,0
577,0.0,0.0,109.87,0.0,1.47,2058.0,2167.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981402,1.0,0.984729,0.0,0.981402,1.0,0.0,0.0,0.0,0.0,0.9847292099471702,-2.0994717020439427e-07,,0
578,1.472222222222222,1.1,109.92,0.0,1.08,1512.0,1623.02,2597.23,2597.23,-0.0,273.5749,5.7716,-0.0,6.4511,0.6795,0.981402,1.0,0.984729,0.0,0.981402,1.0,2597.2200000000003,-0.0,0.0099999999997635,0.0,0.9847292099471702,-2.0994717020439427e-07,-0.0,1
579,2.555555555555555,3.3,110.02,0.0,0.5,700.0,813.32,2259.22,2259.22,0.0,237.9712,5.0205,0.0,5.6116,0.5911,0.981349,1.0,0.984686,0.0,0.981349,1.0,2259.225,0.0,-0.0050000000001091,0.0,0.9846856917262432,3.08273756632893e-07,0.0,1
580,3.055555555555555,4.72,110.08,0.0,0.47,658.0,772.8,2566.66,2566.66,0.0,270.3549,5.7037,0.0,6.3752,0.6715,0.981303,1.0,0.984648,0.0,0.981303,1.0,2566.6650000000004,0.0,-0.0050000000005638,0.0,0.9846479211948728,7.880512731262003e-08,0.0,1
581,3.527777777777778,6.29,110.15,0.0,-0.25,-350.0,-233.56,-758.03,-758.03,-0.0,-79.8458,-1.6845,-0.0,-1.8828,-0.1983,0.981251,1.0,0.984605,0.0,0.981251,1.0,-758.0250000000001,-0.0,-0.0049999999998817,0.0,0.9846052240724538,-2.2407245381383947e-07,0.0,1
582,3.277777777777778,5.43,110.11,0.0,-0.83,-1162.0,-1046.46,-3155.66,-3155.66,-0.0,-332.3962,-7.0126,-0.0,-7.8382,-0.8256,0.981267,1.0,0.984618,0.0,0.981267,1.0,-3155.67,-0.0,0.0100000000002182,0.0,0.9846183616485826,-3.6164858263632027e-07,0.0,1
583,2.444444444444445,3.02,110.0,0.0,-0.36,-504.0,-390.98,-879.27,-879.27,0.0,-92.6164,-1.9539,0.0,-2.184,-0.23,0.981331,1.0,0.984671,0.0,0.981331,1.0,-879.255,0.0,-0.0149999999999863,0.0,0.984670911953098,8.80469018804675e-08,-0.0,1
584,2.083333333333333,2.19,109.97,0.0,0.11,154.0,266.16,602.72,602.72,0.0,63.4865,1.3394,0.0,1.4971,0.1577,0.981348,1.0,0.984685,0.0,0.981348,1.0,602.73,0.0,-0.0099999999999909,0.0,0.9846848706277352,1.29372264900951e-07,0.0,1
585,2.194444444444445,2.43,109.98,0.0,0.11,154.0,266.41,635.46,635.46,-0.0,66.9351,1.4121,-0.0,1.5784,0.1663,0.981336,1.0,0.984675,0.0,0.981336,1.0,635.4449999999999,-0.0,0.0150000000001,0.0,0.9846750174456386,-1.7445638600399604e-08,-0.0,1
586,2.305555555555556,2.69,109.99,0.0,0.25,350.0,462.68,1159.49,1159.49,0.0,122.1329,2.5766,0.0,2.88,0.3034,0.981323,1.0,0.984665,0.0,0.981323,1.0,1159.47,0.0,0.0199999999999818,0.0,0.9846643431650336,6.568349663060857e-07,0.0,1
587,2.555555555555555,3.3,110.02,0.0,0.36,504.0,617.32,1714.78,1714.78,-0.0,180.6235,3.8106,-0.0,4.2593,0.4486,0.9813,1.0,0.984645,0.0,0.9813,1.0,1714.77,-0.0,0.0099999999999909,0.0,0.9846454578993484,-4.578993485493399e-07,-0.0,1
588,2.916666666666667,4.3,110.06,0.0,-0.25,-350.0,-235.64,-632.3,-632.3,0.0,-66.6023,-1.4051,0.0,-1.5705,-0.1654,0.981265,1.0,0.984617,0.0,0.981265,1.0,-632.295,0.0,-0.0049999999999954,0.0,0.9846167194515666,2.805484333734398e-07,-0.0,1
589,2.666666666666667,3.59,110.03,0.0,-0.22,-308.0,-194.38,-476.88,-476.88,0.0,-50.2314,-1.0597,0.0,-1.1845,-0.1248,0.981278,1.0,0.984627,0.0,0.981278,1.0,-476.86500000000007,0.0,-0.0149999999999295,0.0,0.9846273937321712,-3.937321711999786e-07,-0.0,1
590,2.444444444444445,3.02,110.0,0.0,0.0,0.0,113.02,300.29,300.29,-0.0,31.6305,0.6673,-0.0,0.7459,0.0786,0.981288,1.0,0.984635,0.0,0.981288,1.0,300.285,-0.0,0.0049999999999954,0.0,0.984635604717252,-6.047172519396682e-07,-0.0,1
591,2.444444444444445,3.02,110.0,0.0,-0.61,-854.0,-740.98,-1666.38,-1666.38,0.0,-175.5254,-3.7031,0.0,-4.139,-0.436,0.981281,1.0,0.98463,0.0,0.981281,1.0,-1666.395,0.0,0.0149999999998726,0.0,0.9846298570276956,1.42972304550959e-07,-0.0,1
592,1.833333333333333,1.7,109.95,0.0,-1.11,-1554.0,-1442.35,-2432.77,-2432.77,-0.0,-256.2518,-5.4062,-0.0,-6.0426,-0.6365,0.981315,1.0,0.984658,0.0,0.981315,1.0,-2432.79,-0.0,0.0199999999999818,0.0,0.9846577743769694,2.25623030591926e-07,0.0,1
593,0.7222222222222222,0.26,109.88,0.0,-0.61,-854.0,-743.86,-494.25,-494.25,0.0,-52.061,-1.0983,0.0,-1.2276,-0.1293,0.981364,1.0,0.984698,0.0,0.981364,1.0,-494.235,0.0,-0.0149999999999863,0.0,0.984698008203864,-8.203864032552133e-09,-0.0,1
594,0.1111111111111111,0.01,109.87,0.0,-0.11,-154.0,-44.12,-4.51,-4.51,0.0,-0.4751,-0.01,0.0,-0.0112,-0.0012,0.981375,1.0,0.984707,0.0,0.981375,1.0,-4.5,0.0,-0.0099999999999997,0.0,0.9847070402874526,-4.028745259621047e-08,,0
595,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
596,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
597,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
598,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
599,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
600,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
601,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
602,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
603,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
604,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
605,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
606,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
607,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
608,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
609,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
610,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
611,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
612,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
613,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
614,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
615,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.981375,1.0,0.984707,0.0,0.981375,1.0,0.0,0.0,0.0,0.0,0.9847070402874526,-4.028745259621047e-08,,0
