time,speed,hasAeroForce,hasRollingForce,hasGravityForce,hasAcceleration,hasAccelerationForce,hasTotalForce,hasPower,P_EB,P_PB,P_conv,I_EB,I_PB,I_load,I_prime,SOC_EB,SOC_PB,SOC_HESS
162,1.222222222222222,0.75,109.9,0.0,-1.03,-1442.0,-1331.35,-1497.03,-1497.03,0.0,-157.6872,-3.3267,0.0,-3.7184,-0.3917,0.996733,1.0,0.997318
163,0.1944444444444444,0.02,109.87,0.0,-0.19,-266.0,-156.11,-27.92,-27.92,0.0,-2.9409,-0.062,0.0,-0.0693,-0.0073,0.996764,1.0,0.997343
164,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996764,1.0,0.997343
165,0.0,0.0,109.87,0.0,0.61,854.0,963.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996764,1.0,0.997343
166,0.6111111111111112,0.19,109.88,0.0,0.0,0.0,110.07,73.11,73.11,-0.0,7.7009,0.1625,-0.0,0.1816,0.0191,0.996764,1.0,0.997343
167,0.6111111111111112,0.19,109.88,0.0,0.19,266.0,376.07,249.8,249.8,0.0,26.3123,0.5551,0.0,0.6205,0.0654,0.996763,1.0,0.997342
168,0.8055555555555555,0.33,109.89,0.0,1.22,1708.0,1818.22,1592.04,1592.04,-0.0,167.6949,3.5379,-0.0,3.9544,0.4165,0.996758,1.0,0.997338
169,2.027777777777778,2.08,109.96,0.0,-0.39,-546.0,-433.96,-809.57,-809.57,0.0,-85.2747,-1.799,0.0,-2.0109,-0.2118,0.996725,1.0,0.997311
170,1.638888888888889,1.36,109.93,0.0,0.39,546.0,657.29,1170.9,1170.9,-0.0,123.3348,2.602,-0.0,2.9083,0.3063,0.996742,1.0,0.997325
171,2.027777777777778,2.08,109.96,0.0,0.42,588.0,700.04,1542.97,1542.97,-0.0,162.5262,3.4288,-0.0,3.8325,0.4037,0.996718,1.0,0.997305
172,2.444444444444445,3.02,110.0,0.0,0.61,854.0,967.02,2569.38,2569.38,0.0,270.6414,5.7097,0.0,6.382,0.6722,0.996687,1.0,0.997279
173,3.055555555555555,4.72,110.08,0.0,1.22,1708.0,1822.8,6053.99,6053.99,-0.0,637.6869,13.4533,-0.0,15.0372,1.5839,0.996635,1.0,0.997237
174,4.277777777777778,9.25,110.27,0.0,-0.42,-588.0,-468.48,-1843.73,-1843.73,-0.0,-194.2062,-4.0972,-0.0,-4.5796,-0.4824,0.996512,1.0,0.997136
175,3.861111111111111,7.53,110.2,0.0,-0.61,-854.0,-736.27,-2615.39,-2615.39,0.0,-275.4877,-5.812,0.0,-6.4962,-0.6843,0.996549,1.0,0.997167
176,3.25,5.34,110.1,0.0,-0.19,-266.0,-150.56,-450.17,-450.17,-0.0,-47.4179,-1.0004,-0.0,-1.1182,-0.1178,0.996602,1.0,0.99721
177,3.055555555555555,4.72,110.08,0.0,-1.64,-2296.0,-2181.2,-6131.6,-6131.6,0.0,-645.8619,-13.6258,0.0,-15.23,-1.6042,0.996611,1.0,0.997218
178,1.416666666666667,1.01,109.92,0.0,-1.42,-1988.0,-1877.07,-2446.45,-2446.45,0.0,-257.6927,-5.4366,0.0,-6.0766,-0.6401,0.996736,1.0,0.99732
179,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
180,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
181,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
182,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
183,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
184,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
185,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
186,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
187,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
188,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
189,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
190,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
191,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
192,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
193,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
194,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
195,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
196,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
197,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
198,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
199,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
200,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
201,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
202,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
203,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
204,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
205,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
206,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
207,0.0,0.0,109.87,0.0,0.19,266.0,375.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996785,1.0,0.99736
208,0.1944444444444444,0.02,109.87,0.0,2.86,4004.0,4113.89,869.48,869.48,0.0,91.5852,1.9322,0.0,2.1597,0.2275,0.996785,1.0,0.99736
209,3.055555555555555,4.72,110.08,0.0,0.61,854.0,968.8,3217.63,3217.63,-0.0,338.9237,7.1503,-0.0,7.9921,0.8418,0.996768,1.0,0.997346
210,3.666666666666667,6.79,110.17,0.0,0.19,266.0,382.96,1526.29,1526.29,0.0,160.7692,3.3918,0.0,3.7911,0.3993,0.996702,1.0,0.997292
211,3.861111111111111,7.53,110.2,0.0,0.22,308.0,425.73,1786.73,1786.73,0.0,188.2022,3.9705,0.0,4.438,0.4675,0.996672,1.0,0.997267
212,4.083333333333333,8.43,110.24,0.0,0.19,266.0,384.67,1707.33,1707.33,-0.0,179.8388,3.7941,-0.0,4.2408,0.4467,0.996635,1.0,0.997237
213,4.277777777777778,9.25,110.27,0.0,0.42,588.0,707.52,3289.79,3289.79,-0.0,346.5245,7.3106,-0.0,8.1714,0.8607,0.996601,1.0,0.997209
214,4.694444444444444,11.14,110.36,0.0,-0.22,-308.0,-186.5,-805.47,-805.47,0.0,-84.8428,-1.7899,0.0,-2.0007,-0.2107,0.996534,1.0,0.997154
215,4.472222222222222,10.11,110.31,0.0,-0.19,-266.0,-145.58,-598.98,-598.98,-0.0,-63.0926,-1.3311,-0.0,-1.4878,-0.1567,0.99655,1.0,0.997168
216,4.277777777777778,9.25,110.27,0.0,-0.42,-588.0,-468.48,-1843.73,-1843.73,-0.0,-194.2062,-4.0972,-0.0,-4.5796,-0.4824,0.996563,1.0,0.997178
217,3.861111111111111,7.53,110.2,0.0,-0.19,-266.0,-148.27,-526.69,-526.69,-0.0,-55.478,-1.1704,-0.0,-1.3082,-0.1378,0.9966,1.0,0.997208
218,3.666666666666667,6.79,110.17,0.0,0.0,0.0,116.96,466.14,466.14,-0.0,49.1001,1.0359,-0.0,1.1578,0.122,0.996611,1.0,0.997217
219,3.666666666666667,6.79,110.17,0.0,0.61,854.0,970.96,3869.77,3869.77,0.0,407.6158,8.5995,0.0,9.6119,1.0125,0.996601,1.0,0.997209
220,4.277777777777778,9.25,110.27,0.0,0.42,588.0,707.52,3289.79,3289.79,-0.0,346.5245,7.3106,-0.0,8.1714,0.8607,0.996523,1.0,0.997145
221,4.694444444444444,11.14,110.36,0.0,-0.22,-308.0,-186.5,-805.47,-805.47,0.0,-84.8428,-1.7899,0.0,-2.0007,-0.2107,0.996456,1.0,0.99709
222,4.472222222222222,10.11,110.31,0.0,-0.39,-546.0,-425.58,-1751.03,-1751.03,-0.0,-184.4418,-3.8912,-0.0,-4.3493,-0.4581,0.996472,1.0,0.997103
223,4.083333333333333,8.43,110.24,0.0,-0.42,-588.0,-469.33,-1763.12,-1763.12,-0.0,-185.7153,-3.918,-0.0,-4.3793,-0.4613,0.996508,1.0,0.997133
224,3.666666666666667,6.79,110.17,0.0,0.19,266.0,382.96,1526.29,1526.29,0.0,160.7692,3.3918,0.0,3.7911,0.3993,0.996544,1.0,0.997162
225,3.861111111111111,7.53,110.2,0.0,0.22,308.0,425.73,1786.73,1786.73,0.0,188.2022,3.9705,0.0,4.438,0.4675,0.996513,1.0,0.997137
226,4.083333333333333,8.43,110.24,0.0,1.0,1400.0,1518.67,6740.48,6740.48,-0.0,709.9972,14.9788,-0.0,16.7424,1.7635,0.996476,1.0,0.997107
227,5.083333333333333,13.06,110.44,0.0,1.03,1442.0,1565.5,8649.96,8649.96,0.0,911.1291,19.2221,0.0,21.4852,2.2631,0.99634,1.0,0.996995
228,6.111111111111111,18.87,110.69,0.0,2.25,3150.0,3279.56,21784.52,12600.0,9184.52,1327.2,28.0,22.813,54.1096,3.2966,0.996165,1.0,0.996851
229,8.36111111111111,35.33,111.41,0.0,0.61,854.0,1000.74,9094.89,9094.89,0.0,957.9951,20.2109,0.0,22.5904,2.3795,0.995909,0.999146,0.996488
230,8.972222222222221,40.68,111.64,0.0,0.0,0.0,152.32,1485.49,1485.49,0.0,156.4716,3.3011,0.0,3.6897,0.3887,0.995725,0.999146,0.996337
231,8.972222222222221,40.68,111.64,0.0,1.61,2254.0,2406.32,23467.43,12600.0,10867.43,1327.2,28.0,26.9931,58.2897,3.2966,0.995695,0.999146,0.996312
232,10.58333333333333,56.6,112.33,0.0,0.0,0.0,168.93,1943.3,1943.3,0.0,204.6943,4.3184,0.0,4.8269,0.5084,0.99544,0.998135,0.995922
233,10.58333333333333,56.6,112.33,0.0,0.0,0.0,168.93,1943.3,1943.3,0.0,204.6943,4.3184,0.0,4.8269,0.5084,0.9954,0.998135,0.99589
234,10.58333333333333,56.6,112.33,0.0,0.0,0.0,168.93,1943.3,1943.3,0.0,204.6943,4.3184,0.0,4.8269,0.5084,0.995361,0.998135,0.995857
235,10.58333333333333,56.6,112.33,0.0,0.22,308.0,476.93,5486.42,5486.42,-0.0,577.9029,12.192,-0.0,13.6275,1.4354,0.995322,0.998135,0.995825
236,10.80555555555556,59.0,112.44,0.0,0.19,266.0,437.44,5137.8,5137.8,-0.0,541.1816,11.4173,-0.0,12.7615,1.3442,0.99521,0.998135,0.995734
237,11.0,61.14,112.53,0.0,0.19,266.0,439.67,5256.92,5256.92,-0.0,553.7289,11.682,-0.0,13.0574,1.3754,0.995106,0.998135,0.995648
238,11.19444444444444,63.32,112.63,0.0,0.0,0.0,175.95,2140.93,2140.93,0.0,225.5113,4.7576,0.0,5.3178,0.5601,0.995,0.998135,0.995561
239,11.19444444444444,63.32,112.63,0.0,0.22,308.0,483.95,5888.64,5888.64,-0.0,620.2701,13.0859,-0.0,14.6265,1.5407,0.994956,0.998135,0.995525
240,11.41666666666667,65.86,112.74,0.0,0.61,854.0,1032.6,12813.97,12600.0,213.97,1327.2,28.0,0.5315,31.828,3.2966,0.994837,0.998135,0.995427
241,12.02777777777778,73.1,113.05,0.0,0.39,546.0,732.15,9571.89,9571.89,-0.0,1008.2391,21.2709,-0.0,23.7752,2.5043,0.994582,0.998115,0.995214
242,12.41666666666667,77.91,113.26,0.0,0.22,308.0,499.17,6736.99,6736.99,0.0,709.6296,14.9711,0.0,16.7337,1.7626,0.994388,0.998115,0.995055
243,12.63888888888889,80.72,113.38,0.0,-0.42,-588.0,-393.9,-4580.18,-4580.18,-0.0,-482.4456,-10.1782,-0.0,-11.3765,-1.1983,0.994251,0.998115,0.994943
244,12.22222222222222,75.48,113.15,0.0,0.0,0.0,188.63,2505.96,2505.96,-0.0,263.9611,5.5688,-0.0,6.2244,0.6556,0.994344,0.998115,0.995019
245,12.22222222222222,75.48,113.15,0.0,-0.19,-266.0,-77.37,-869.98,-869.98,-0.0,-91.6379,-1.9333,-0.0,-2.1609,-0.2276,0.994293,0.998115,0.994977
246,12.02777777777778,73.1,113.05,0.0,-0.42,-588.0,-401.85,-4446.69,-4446.69,0.0,-468.3847,-9.8815,0.0,-11.0449,-1.1634,0.994311,0.998115,0.994992
247,11.61111111111111,68.13,112.83,0.0,-0.81,-1134.0,-953.04,-10180.58,-6300.0,-3880.58,-663.6,-14.0,-9.6388,-25.2871,-1.6483,0.994401,0.998115,0.995066
248,10.80555555555556,59.0,112.44,0.0,-1.22,-1708.0,-1536.56,-15275.11,-6300.0,-8975.11,-663.6,-14.0,-22.2929,-37.9412,-1.6483,0.994529,0.998476,0.995235
249,9.583333333333334,46.41,111.89,0.0,-0.42,-588.0,-429.7,-3788.52,-3788.52,0.0,-399.0574,-8.4189,0.0,-9.4101,-0.9912,0.994656,0.999311,0.995489
250,9.166666666666666,42.46,111.72,0.0,0.19,266.0,420.18,4186.58,4186.58,-0.0,440.9864,9.3035,-0.0,10.3989,1.0953,0.994733,0.999311,0.995552
251,9.361111111111112,44.28,111.8,0.0,0.83,1162.0,1318.08,13411.62,12600.0,811.62,1327.2,28.0,2.0159,33.3125,3.2966,0.994648,0.999311,0.995482
252,10.19444444444444,52.52,112.16,0.0,0.19,266.0,430.68,4772.33,4772.33,0.0,502.6854,10.6052,0.0,11.8538,1.2486,0.994393,0.999235,0.995259
253,10.38888888888889,54.54,112.24,0.0,0.81,1134.0,1300.78,14688.76,12600.0,2088.76,1327.2,28.0,5.1882,36.4847,3.2966,0.994296,0.999235,0.99518
254,11.19444444444444,63.32,112.63,0.0,0.22,308.0,483.95,5888.64,5888.64,-0.0,620.2701,13.0859,-0.0,14.6265,1.5407,0.994041,0.999041,0.994936
255,11.41666666666667,65.86,112.74,0.0,0.0,0.0,178.6,2216.33,2216.33,-0.0,233.4534,4.9252,-0.0,5.505,0.5799,0.993922,0.999041,0.994838
256,11.41666666666667,65.86,112.74,0.0,-0.61,-854.0,-675.4,-7093.95,-6300.0,-793.95,-663.6,-14.0,-1.9721,-17.6203,-1.6483,0.993877,0.999041,0.994801
257,10.80555555555556,59.0,112.44,0.0,-0.42,-588.0,-416.56,-4141.07,-4141.07,-0.0,-436.1927,-9.2024,-0.0,-10.2858,-1.0834,0.994005,0.999115,0.994919
258,10.38888888888889,54.54,112.24,0.0,-0.42,-588.0,-421.22,-4025.93,-4025.93,-0.0,-424.0646,-8.9465,-0.0,-9.9998,-1.0533,0.994088,0.999115,0.994988
259,9.97222222222222,50.25,112.06,0.0,-0.39,-546.0,-383.69,-3520.14,-3520.14,-0.0,-370.7881,-7.8225,-0.0,-8.7435,-0.921,0.99417,0.999115,0.995055
260,9.583333333333334,46.41,111.89,0.0,-0.61,-854.0,-695.7,-6133.76,-6133.76,0.0,-646.0894,-13.6306,0.0,-15.2354,-1.6048,0.994241,0.999115,0.995113
261,8.972222222222221,40.68,111.64,0.0,-0.42,-588.0,-435.68,-3596.3,-3596.3,0.0,-378.8103,-7.9918,0.0,-8.9327,-0.9409,0.994366,0.999115,0.995215
262,8.555555555555555,36.99,111.48,0.0,-0.81,-1134.0,-985.53,-7757.22,-6300.0,-1457.22,-663.6,-14.0,-3.6195,-19.2678,-1.6483,0.994438,0.999115,0.995275
263,7.749999999999999,30.35,111.19,0.0,-0.42,-588.0,-446.46,-3183.26,-3183.26,-0.0,-335.3034,-7.0739,-0.0,-7.9068,-0.8328,0.994566,0.999251,0.995404
264,7.333333333333333,27.17,111.05,0.0,-0.61,-854.0,-715.78,-4829.13,-4829.13,0.0,-508.6684,-10.7314,0.0,-11.9949,-1.2635,0.994631,0.999251,0.995457
265,6.722222222222221,22.83,110.86,0.0,-0.19,-266.0,-132.31,-818.27,-818.27,0.0,-86.1911,-1.8184,0.0,-2.0325,-0.2141,0.994728,0.999251,0.995537
266,6.527777777777778,21.53,110.81,0.0,-0.22,-308.0,-175.66,-1054.94,-1054.94,-0.0,-111.1203,-2.3443,-0.0,-2.6203,-0.276,0.994745,0.999251,0.995551
267,6.305555555555555,20.09,110.75,0.0,-0.39,-546.0,-415.16,-2408.39,-2408.39,-0.0,-253.6837,-5.352,-0.0,-5.9821,-0.6301,0.994766,0.999251,0.995569
268,5.916666666666667,17.69,110.64,0.0,-0.61,-854.0,-725.67,-3950.07,-3950.07,0.0,-416.074,-8.7779,0.0,-9.8114,-1.0335,0.994815,0.999251,0.995609
269,5.305555555555556,14.22,110.49,0.0,-0.61,-854.0,-729.29,-3559.75,-3559.75,0.0,-374.9603,-7.9106,0.0,-8.8419,-0.9313,0.994895,0.999251,0.995674
270,4.694444444444444,11.14,110.36,0.0,-1.64,-2296.0,-2174.5,-9391.42,-6300.0,-3091.42,-663.6,-14.0,-7.6786,-23.3269,-1.6483,0.994967,0.999251,0.995734
271,3.055555555555555,4.72,110.08,0.0,-1.22,-1708.0,-1593.2,-4478.66,-4478.66,0.0,-471.7522,-9.9526,0.0,-11.1243,-1.1718,0.995095,0.999538,0.99589
272,1.833333333333333,1.7,109.95,0.0,-0.42,-588.0,-476.35,-803.45,-803.45,0.0,-84.6301,-1.7854,0.0,-1.9957,-0.2102,0.995186,0.999538,0.995964
273,1.416666666666667,1.01,109.92,0.0,-0.19,-266.0,-155.07,-202.11,-202.11,0.0,-21.2889,-0.4491,0.0,-0.502,-0.0529,0.995202,0.999538,0.995978
274,1.222222222222222,0.75,109.9,0.0,-0.61,-854.0,-743.35,-835.86,-835.86,0.0,-88.0439,-1.8575,0.0,-2.0762,-0.2187,0.995206,0.999538,0.995981
275,0.6111111111111112,0.19,109.88,0.0,-0.61,-854.0,-743.93,-418.25,-418.25,-0.0,-44.0557,-0.9294,-0.0,-1.0389,-0.1094,0.995223,0.999538,0.995995
276,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995232,0.999538,0.996002
277,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995232,0.999538,0.996002
278,0.0,0.0,109.87,0.0,0.61,854.0,963.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995232,0.999538,0.996002
279,0.6111111111111112,0.19,109.88,0.0,0.81,1134.0,1244.07,826.37,826.37,-0.0,87.0443,1.8364,-0.0,2.0526,0.2162,0.995232,0.999538,0.996002
280,1.416666666666667,1.01,109.92,0.0,2.44,3416.0,3526.93,5430.96,5430.96,0.0,572.0611,12.0688,0.0,13.4897,1.4209,0.995215,0.999538,0.995988
281,3.861111111111111,7.53,110.2,0.0,2.44,3416.0,3533.73,14830.57,12600.0,2230.57,1327.2,28.0,5.5404,36.837,3.2966,0.995105,0.999538,0.995898
282,6.305555555555555,20.09,110.75,0.0,1.22,1708.0,1838.84,12603.16,12600.0,3.16,1327.2,28.0,0.0078,31.3044,3.2966,0.994849,0.999331,0.995651
283,7.527777777777778,28.63,111.12,0.0,0.0,0.0,139.75,1143.49,1143.49,-0.0,120.4476,2.5411,-0.0,2.8403,0.2992,0.994594,0.99933,0.995441
284,7.527777777777778,28.63,111.12,0.0,-1.22,-1708.0,-1568.25,-10861.0,-6300.0,-4561.0,-663.6,-14.0,-11.3289,-26.9771,-1.6483,0.994571,0.99933,0.995422
285,6.305555555555555,20.09,110.75,0.0,-1.22,-1708.0,-1577.16,-9149.28,-6300.0,-2849.28,-663.6,-14.0,-7.0772,-22.7255,-1.6483,0.994699,0.999754,0.995603
286,5.083333333333333,13.06,110.44,0.0,-1.83,-2562.0,-2438.5,-11404.05,-6300.0,-5104.05,-663.6,-14.0,-12.6777,-28.326,-1.6483,0.994826,1.0,0.995752
287,3.25,5.34,110.1,0.0,-0.81,-1134.0,-1018.56,-3045.49,-3045.49,-0.0,-320.7916,-6.7678,-0.0,-7.5646,-0.7968,0.994954,1.0,0.995857
288,2.444444444444445,3.02,110.0,0.0,-0.61,-854.0,-740.98,-1666.38,-1666.38,0.0,-175.5254,-3.7031,0.0,-4.139,-0.436,0.995016,1.0,0.995907
289,1.833333333333333,1.7,109.95,0.0,-0.81,-1134.0,-1022.35,-1724.37,-1724.37,0.0,-181.6336,-3.8319,0.0,-4.2831,-0.4512,0.995049,1.0,0.995935
290,1.027777777777778,0.53,109.9,0.0,-0.22,-308.0,-197.57,-186.82,-186.82,0.0,-19.6784,-0.4152,0.0,-0.464,-0.0489,0.995084,1.0,0.995964
291,0.8055555555555555,0.33,109.89,0.0,0.42,588.0,698.22,611.36,611.36,-0.0,64.3966,1.3586,-0.0,1.5185,0.16,0.995088,1.0,0.995967
292,1.222222222222222,0.75,109.9,0.0,1.83,2562.0,2672.65,3550.62,3550.62,-0.0,373.9986,7.8903,-0.0,8.8192,0.929,0.995076,1.0,0.995957
293,3.055555555555555,4.72,110.08,0.0,0.19,266.0,380.8,1264.74,1264.74,0.0,133.2193,2.8105,0.0,3.1414,0.3309,0.995004,1.0,0.995898
294,3.25,5.34,110.1,0.0,0.0,0.0,115.44,407.8,407.8,-0.0,42.9549,0.9062,-0.0,1.0129,0.1067,0.994978,1.0,0.995877
295,3.25,5.34,110.1,0.0,-0.19,-266.0,-150.56,-450.17,-450.17,-0.0,-47.4179,-1.0004,-0.0,-1.1182,-0.1178,0.99497,1.0,0.99587
296,3.055555555555555,4.72,110.08,0.0,-0.61,-854.0,-739.2,-2077.98,-2077.98,0.0,-218.8806,-4.6177,0.0,-5.1614,-0.5437,0.994979,1.0,0.995877
297,2.444444444444445,3.02,110.0,0.0,-0.61,-854.0,-740.98,-1666.38,-1666.38,0.0,-175.5254,-3.7031,0.0,-4.139,-0.436,0.995021,1.0,0.995912
298,1.833333333333333,1.7,109.95,0.0,0.19,266.0,377.65,752.57,752.57,0.0,79.2707,1.6724,0.0,1.8693,0.1969,0.995055,1.0,0.99594
299,2.027777777777778,2.08,109.96,0.0,-0.39,-546.0,-433.96,-809.57,-809.57,0.0,-85.2747,-1.799,0.0,-2.0109,-0.2118,0.99504,1.0,0.995927
300,1.638888888888889,1.36,109.93,0.0,-0.42,-588.0,-476.71,-718.77,-718.77,0.0,-75.7104,-1.5973,0.0,-1.7853,-0.1881,0.995056,1.0,0.995941
301,1.222222222222222,0.75,109.9,0.0,-0.61,-854.0,-743.35,-835.86,-835.86,0.0,-88.0439,-1.8575,0.0,-2.0762,-0.2187,0.995071,1.0,0.995952
302,0.6111111111111112,0.19,109.88,0.0,-0.42,-588.0,-477.93,-268.7,-268.7,-0.0,-28.3031,-0.5971,-0.0,-0.6674,-0.0703,0.995088,1.0,0.995966
303,0.1944444444444444,0.02,109.87,0.0,-0.19,-266.0,-156.11,-27.92,-27.92,0.0,-2.9409,-0.062,0.0,-0.0693,-0.0073,0.995093,1.0,0.995971
304,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995094,1.0,0.995971
305,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995094,1.0,0.995971
306,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995094,1.0,0.995971
307,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995094,1.0,0.995971
308,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995094,1.0,0.995971
309,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995094,1.0,0.995971
310,0.0,0.0,109.87,0.0,0.56,784.0,893.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995094,1.0,0.995971
311,0.5555555555555556,0.16,109.88,0.0,1.36,1904.0,2014.04,1216.21,1216.21,0.0,128.1075,2.7027,0.0,3.0209,0.3182,0.995094,1.0,0.995971
312,1.916666666666667,1.86,109.95,0.0,1.08,1512.0,1623.81,3382.93,3382.93,-0.0,356.3353,7.5176,-0.0,8.4027,0.8851,0.995069,1.0,0.995951
313,3.0,4.55,110.07,0.0,0.42,588.0,702.62,2291.15,2291.15,-0.0,241.3345,5.0914,-0.0,5.6909,0.5994,0.995,1.0,0.995895
314,3.416666666666667,5.9,110.13,0.0,0.56,784.0,900.03,3342.5,3342.5,-0.0,352.0767,7.4278,-0.0,8.3023,0.8745,0.994954,1.0,0.995857
315,3.972222222222222,7.97,110.22,0.0,1.5,2100.0,2218.19,9577.33,9577.33,-0.0,1008.8121,21.283,-0.0,23.7887,2.5057,0.994886,1.0,0.995801
316,5.472222222222222,15.13,110.53,0.0,0.42,588.0,713.66,4244.9,4244.9,0.0,447.1295,9.4331,0.0,10.5437,1.1106,0.994692,1.0,0.995642
317,5.888888888888888,17.52,110.63,0.0,0.69,966.0,1094.15,7003.62,7003.62,0.0,737.7146,15.5636,0.0,17.396,1.8324,0.994606,1.0,0.995571
318,6.583333333333333,21.9,110.82,0.0,1.22,1708.0,1840.72,13171.82,12600.0,571.82,1327.2,28.0,1.4203,32.7169,3.2966,0.994464,1.0,0.995455
319,7.805555555555555,30.79,111.21,0.0,0.81,1134.0,1276.0,10825.97,10825.97,-0.0,1140.3355,24.0577,-0.0,26.8901,2.8324,0.994209,0.999947,0.995235
